"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"franklin","WI","US","sphere","360.0","AN OBJECT AT FIRST GLANCE APPEARS TO BE MOON LIKE BUT IS SOME SORT OF AIRCRAFT.","42.8886111","-88.0383333","2013","4","25","5","30","2013","5","15"
"freedom","WI","US","rectangle","300.0","Low flying rectangular craft with changing color panels of light seen in the country on a back road.","44.3863889","-88.2886111","2010","6","20","23","30","2010","6","23"
"friendship","WI","US","diamond","1200.0","A reddish glow starting then orange ball floating moving south to north several every 2 min for 20min","43.9705556","-89.8166667","2012","6","15","22","35","2012","6","20"
"friendship","WI","US","formation","2.0","Line of White Lights in Slanted Formation","43.9705556","-89.8166667","2011","11","14","21","0","2011","12","12"
"friendship","WI","US","formation","900.0","From Friendship&#44 Wisconsin&#44 bright orange lights seen in eastern sky below full moon on 1/10/01.","43.9705556","-89.8166667","2001","1","10","19","36","2001","2","18"
"friendship","WI","US","sphere","180.0","Bright orange light over Friendship&#44 WI.","43.9705556","-89.8166667","2011","7","2","23","0","2011","7","6"
"galesville","WI","US","formation","1200.0","The objects were dark and circular. They would disappear and then reappear in a different location.One object seemed to be in the shape","44.0816667","-91.3488889","2005","6","20","21","0","2005","6","20"
"genesee depot","WI","US","cigar","120.0","Linear&#44 brightly lit&#44 series of 5 or so round lights in sky&#44 moved sloly if at all.","42.9666667","-88.3711111","2005","12","2","17","15","2005","12","16"
"genoa city","WI","US","chevron","5.0","Chevron formation with orange lights moving east to west in night sky","42.4983333","-88.3280556","2013","8","10","21","0","2013","8","30"
"germantown","WI","US","fireball","900.0","May 21st 2013: Germantown&#44 WI    3 people witness orange/red fireballs in northeastern sky","43.2286111","-88.1102778","2013","5","21","21","18","2013","6","2"
"gleason","WI","US","sphere","2.0","One sphere craft (viewed by two different groups) similar characteristics of the craft.","45.3088889","-89.4963889","2005","10","15","23","0","2006","2","14"
"gleason","WI","US","sphere","360.0","A friend and I were standing in his driveway messing around with a new fishing rod that he had bought. Out of the corner of my eye I sa","45.3088889","-89.4963889","2006","9","1","23","0","2006","10","30"
"gleason","WI","US","sphere","5.0","orange spherical-shaped ufo flies over lake; amazing speed","45.3088889","-89.4963889","2005","10","15","22","30","2006","2","14"
"gleason","WI","US","sphere","3000.0","It was about 9:30PM my friend and I were going to go out deer shining with my step dads truck and my friends spotlight. We left his hou","45.3088889","-89.4963889","2004","10","10","23","30","2005","9","2"
"gleason","WI","US","sphere","1800.0","UFO Contact&#44 Amazing close sighting","45.3088889","-89.4963889","2003","10","10","23","25","2005","9","2"
"gleason","WI","US","sphere","1200.0","orange glowing sphere&#44 very low to the ground","45.3088889","-89.4963889","2005","10","15","22","0","2005","12","16"
"glendale","WI","US","triangle","25.0","OBECT TRVELING FROM SOUTH AT AN ALTITUDE OF AOUT ONE MILE FROM SOUTH TO NORTH NORTHEAST TRIAGLE SHAPE WITH 3 LIGHT ON EACH CONER ORANGE","43.1352778","-87.9355556","1999","4","8","1","45","1999","4","26"
"grand marsh","WI","US","circle","300.0","It looked white and round and bright.","43.8869444","-89.7061111","1999","11","14","19","0","1999","11","17"
"granton","WI","US","light","180.0","Two different lights pass over Granton&#44 WI&#44 meeting and passing very close with jet following?","44.5888889","-90.4611111","2011","10","21","7","35","2011","10","25"
"grantsburg","WI","US","unknown","180.0","Flying wedge or flying V. Slow moving and huge.","45.7763889","-92.6825","2013","6","6","19","45","2013","7","3"
"grantsburg","WI","US","unknown","600.0","Hovering Blinking Dot and Red flashes on the ground","45.7763889","-92.6825","2013","1","9","5","30","2013","2","4"
"green bay","WI","US","circle","600.0","This is an event that me or my wife never reported to anyone but friend&#39s and family.We live in an upstair&#39s apartment of a two story h","44.5191667","-88.0197222","1989","7","1","15","0","2001","2","18"
"green bay","WI","US","circle","300.0","round black object in sky over green bay","44.5191667","-88.0197222","2007","8","28","11","30","2007","10","8"
"green bay","WI","US","circle","30.0","Orange ball above Green Bay&#44 WI","44.5191667","-88.0197222","2009","12","20","17","20","2010","2","14"
"green bay","WI","US","circle","180.0","Silent red/yellow lighted craft north to south in Green Bay night sky.","44.5191667","-88.0197222","2003","8","13","22","20","2003","8","28"
"green bay","WI","US","circle","180.0","2 lights moving same speed &#44 one behind the other vanish same time in clear sky.","44.5191667","-88.0197222","2014","4","2","0","1","2014","4","4"
"green bay","WI","US","circle","180.0","Red ball of light with orange glow gliding not far above tree line&#44 then dis appears in sky.","44.5191667","-88.0197222","2013","9","13","22","30","2013","10","3"
"green bay","WI","US","circle","15.0","Possible UFO over Green Bay&#44 WI.","44.5191667","-88.0197222","2010","3","8","19","20","2010","4","13"
"green bay","WI","US","circle","600.0","Orange object viewed at night near Lake michigan west of Green Bay.","44.5191667","-88.0197222","2008","6","15","23","30","2008","10","31"
"green bay","WI","US","diamond","1500.0","CLEARLY VIEWED A LARGE&#44 TRIANGULAR SHAPED OBJECT.BEST ESTIMATE ON SIZE WOULD BE 150 TO 200 FEET IN LENGTH.","44.5191667","-88.0197222","1995","9","20","18","30","1999","4","2"
"green bay","WI","US","disk","3.0","UFO VIDEO TAPED BY T.V. CAMERMAN","44.5191667","-88.0197222","1992","5","10","10","0","2004","1","31"
"green bay","WI","US","disk","900.0","Saw flashing lights in night sky that then appeared as large UFO","44.5191667","-88.0197222","2011","6","13","1","0","2014","4","4"
"green bay","WI","US","disk","120.0","Low circular light/flying object and multi-directional changing lights in the sky","44.5191667","-88.0197222","1993","12","15","2","0","2001","3","6"
"green bay","WI","US","fireball","300.0","9th and fisk street green bay.","44.5191667","-88.0197222","2013","7","2","22","30","2013","7","3"
"green bay","WI","US","fireball","4.0","UFO seen over  Green Bay Wisconsin","44.5191667","-88.0197222","2001","9","28","21","55","2001","10","12"
"green bay","WI","US","fireball","300.0","Pulsing fireball object Green Bay&#44 Wiscosin - W/NW over Pamperin Park.","44.5191667","-88.0197222","2013","5","31","10","30","2013","6","2"
"green bay","WI","US","formation","600.0","Observed 1 large unidentified craft and a series of 8 - 10 bright orange balls travelling evenly and slowly across the sky","44.5191667","-88.0197222","2012","8","21","20","40","2012","9","24"
"green bay","WI","US","light","600.0","A loose formation of 3 orange non-blinking lights observed slowly crossing evening sky.","44.5191667","-88.0197222","1997","11","2","18","50","1999","1","28"
"green bay","WI","US","light","10.0","Two orangish balls of light","44.5191667","-88.0197222","2004","10","31","22","0","2009","4","14"
"green bay","WI","US","light","5.0","1 bright object sharp focus oval egg shape (tear drop like shape)flying at a very high rate of speed north","44.5191667","-88.0197222","2001","8","29","23","30","2001","10","12"
"green bay","WI","US","light","180.0","Silent light UFO spotted and rose into the clouds.","44.5191667","-88.0197222","2013","10","14","19","30","2013","10","23"
"green bay","WI","US","light","1200.0","Saw a really high up ligh thought it was a tall light but it started to hover down and up. It was flashing red&#44blue&#44red&#44blue real quick","44.5191667","-88.0197222","2014","4","15","21","0","2014","4","18"
"green bay","WI","US","light","1200.0","Three red lights","44.5191667","-88.0197222","1997","10","1","19","0","2009","4","14"
"green bay","WI","US","light","10.0","2 orange quick moving lights","44.5191667","-88.0197222","2004","10","31","22","0","2012","8","5"
"green bay","WI","US","light","600.0","Satilite looking dot that would &quot;streak&quot; every minute or so.","44.5191667","-88.0197222","2000","6","22","22","35","2000","7","11"
"green bay","WI","US","other","5.0","Stealth shaped object. No lights and NO sound.","44.5191667","-88.0197222","2002","4","13","21","45","2002","4","25"
"green bay","WI","US","other","180.0","T-Shaped silent craft traveling northwest over Green Bay sky.","44.5191667","-88.0197222","2003","8","13","22","20","2003","8","28"
"green bay","WI","US","other","900.0","Odd Constellation Dances in Sky for 20 Minutes&#44 then Returns to Original Odd Constellation Form.","44.5191667","-88.0197222","2013","9","16","0","0","2013","9","30"
"green bay","WI","US","oval","600.0","UFO&#39s over Green Bay","44.5191667","-88.0197222","2012","8","21","20","45","2012","9","24"
"green bay","WI","US","teardrop","600.0","amber orange light moving erratically and moves on E/NE track--absolutey quiet","44.5191667","-88.0197222","2009","8","27","22","45","2009","8","28"
"green bay","WI","US","triangle","6.0","I was talking on the cell phone observing the sky and notice a very clear sky when all of sudden there were 9 bright orange lights form","44.5191667","-88.0197222","2008","4","5","1","15","2008","6","12"
"green bay","WI","US","triangle","300.0","09-28-09 Green Bay WI&#44 Triangle Shape Object&#44 3 Lights on one side&#44 One Light on the bottom side on the other&#44 and red light in center.","44.5191667","-88.0197222","2009","9","28","22","0","2009","12","12"
"green bay","WI","US","triangle","15.0","blacktriangles&#44hoovering or moving very slowly should of dropped out of the sky&#44no sound.no exhaust&#44day time sighting moved very fast.","44.5191667","-88.0197222","1975","7","15","16","0","2006","10","30"
"green bay","WI","US","triangle","600.0","30+ lights traveled low and silent over the city and a silent triangle shape with no belly strobe flew directly overhead.","44.5191667","-88.0197222","2012","8","21","20","35","2012","9","24"
"green bay","WI","US","triangle","60.0","Triangular Pattern of lights over Lambeau Field 12/8/02","44.5191667","-88.0197222","2002","12","8","17","30","2002","12","23"
"green bay","WI","US","unknown","45.0","Orange object seen moving across night sky.  Did not have a trail&#44 nor did it fragment&#44 explode&#44 or change size","44.5191667","-88.0197222","2010","5","28","22","12","2010","6","3"
"green bay","WI","US","unknown","1320.0","36 orange lights seen over Green Bay by seven in parking lot.  Objects heading south to north in the western sky.","44.5191667","-88.0197222","2012","8","21","20","45","2012","9","24"
"green lake","WI","US","light","37800.0","Very bright object low in the evening sky that seemed to spin while emitting light in many different colors.","43.8441667","-88.96","2004","12","26","20","0","2005","1","11"
"green lake","WI","US","light","60.0","So for this intense light&#44being thesize of a football field&#44 to just disappear as though a switch was flipped off...","43.8441667","-88.96","2001","8","17","22","10","2001","10","12"
"green lake","WI","US","light","300.0","Bright orange lights falling straight down from white lights","43.8441667","-88.96","2008","10","6","19","45","2008","10","31"
"green lake","WI","US","unknown","37800.0","3 fading orange lights and small&#44 white&#44 sparkler lights west/southwest of Green Lake&#44 WI.","43.8441667","-88.96","2014","1","8","17","30","2014","1","16"
"green valley","WI","US","unknown","300.0","White lights 5 to 7&#44 1/4 mile away&#44 no sounds&#44 just disappeared&#44","44.7955556","-88.2702778","1947","8","10","20","0","2013","5","15"
"greendale","WI","US","circle","5.0","&quot;UFO Files&quot; Observation","42.9405556","-87.9958333","2004","10","23","14","5","2004","10","27"
"greendale","WI","US","diamond","300.0","I work in a suberb of milwaukee &#44Wi and it is not really that unpopulated &#44 however i get off work at 2:30 and about 5 min into my ride","42.9405556","-87.9958333","1999","3","11","2","35","1999","4","2"
"greendale","WI","US","disk","240.0","Half acre sized black disc seen over Greendale&#44 Wisconsin.","42.9405556","-87.9958333","2001","8","28","21","45","2001","10","12"
"greenfield","WI","US","flash","60.0","There were three quick trailing flashes in the sky; direction of objects were eastshotting south to north. This occurred 2 times within","42.9613889","-88.0125","2001","3","31","21","10","2001","8","5"
"greenwood","WI","US","changing","3600.0","5-6 orange(bright) glowing balls appear&#44 one at a time then flicker out.","44.7702778","-90.5991667","2003","1","14","19","20","2003","3","4"
"greenwood","WI","US","unknown","300.0","Three objects in outer space formation","44.7702778","-90.5991667","2003","8","26","3","30","2003","8","28"
"gresham","WI","US","unknown","3600.0","Flashing star like object&#44 red&#44green&#44white. has not moved for over an hour.","44.8530556","-88.7880556","2000","2","20","21","45","2000","2","23"
"hamburg","WI","US","circle","20.0","One orb&#44 bright green/blue color&#44 going SW lasted about 20 sec&#44 large and very fast.","45.0905556","-89.885","2013","11","15","17","0","2013","11","20"
"hancock","WI","US","cigar","240.0","shining bright light","44.1336111","-89.5230556","2006","7","13","1","0","2006","10","30"
"hancock","WI","US","fireball","180.0","Lights in the sky.","44.1336111","-89.5230556","2012","11","23","18","0","2012","12","20"
"hancock","WI","US","triangle","900.0","Yellow and Blue flashing lights that made the shape of a huge triangle","44.1336111","-89.5230556","2008","12","18","18","0","2009","1","10"
"hartford","WI","US","other","900.0","Brite light flash seen in bedroom.","43.3177778","-88.3788889","2003","11","25","0","45","2003","11","26"
"hartland","WI","US","changing","600.0","UFO sightings every day in Hartland WI","43.105","-88.3419444","2012","10","15","0","30","2012","11","4"
"hartland","WI","US","changing","900.0","CRAZY UFO ENCOUNTER i was outside having a ciggarette about 9:20pm and kinda daydreaming and gazing off to the south. I see a orange gl","43.105","-88.3419444","2012","9","23","21","20","2012","9","24"
"hartland","WI","US","disk","600.0","U.F.O.&#39s becoming more Frequent in Lake Country Area","43.105","-88.3419444","2012","10","9","0","15","2012","10","30"
"hartland","WI","US","fireball","2.0","Brief&#44 briliant&#44 orange light to the NE.","43.105","-88.3419444","2012","6","22","10","50","2012","7","4"
"hartland","WI","US","fireball","120.0","I was driving home and saw a bright orange object that looked like a fireball in the sky.  I was driving west at the time.  As I looked","43.105","-88.3419444","2011","8","27","19","0","2011","10","10"
"hartland","WI","US","oval","3600.0","UFO Sighting In Hartland Wisconsin October 26&#44 2012.","43.105","-88.3419444","2012","10","26","20","0","2012","10","30"
"hayward","WI","US","circle","60.0","Bright redish object flew directly overhead from South to North&#44 moving like an airplane but with no sound.","46.0130556","-91.4844444","2009","8","15","22","0","2009","8","27"
"hayward","WI","US","disk","180.0","I was driving with my son and noticed what I thought was a plane&#44 but wondered why it was so low above the tree line...the as it moved","46.0130556","-91.4844444","1997","7","10","15","45","1999","1","28"
"hayward","WI","US","flash","43.0","we saw pure a light that occasionaly split into 3 to 4 different lights.","46.0130556","-91.4844444","2002","10","10","0","1","2002","10","15"
"hayward","WI","US","formation","120.0","Amber Lights in Northern Wisconsin","46.0130556","-91.4844444","2010","6","16","20","15","2010","6","23"
"hayward","WI","US","light","480.0","3/17/2012 -Hayward - Wisconsin.- pulsing light - 8 minutes&#44high altitude  changing direction instantly then speeding up","46.0130556","-91.4844444","2012","3","17","21","20","2012","5","13"
"hayward","WI","US","sphere","180.0","Very bright light over northern Wisconsin.","46.0130556","-91.4844444","2009","9","10","21","37","2009","12","12"
"hayward","WI","US","unknown","7200.0","Was sitting out side looking into the sky&#44 Was looking at the stars when i looked to my side and saw 2 Orbs Of bright orange lights flo","46.0130556","-91.4844444","2012","9","26","2","30","2012","10","30"
"hazel green","WI","US","circle","180.0","White lights over Wisconsin.","42.5327778","-90.4344444","2012","1","4","21","15","2012","1","24"
"highland","WI","US","unknown","15.0","Hovering lights in the clear night sky&#44 flashing red orange and disappear","43.0466667","-90.3797222","2008","3","18","20","45","2009","3","19"
"holmen","WI","US","light","300.0","Intense Star-like Object in Night Sky Over Holmen&#44 WI.","43.9633333","-91.2561111","2013","4","13","20","30","2013","5","15"
"howards grove","WI","US","fireball","480.0","8 witnesss&#44 soundless&#44 constant speed/velocity&#44 redish orange in color&#44 8-10 balls&#44 about 800-1000ft up in the sky.","43.8338889","-87.82","2012","12","26","0","30","2013","2","4"
"hudson","WI","US","fireball","120.0","low flying fireball heading north over the HHS.","44.9747222","-92.7566667","2013","8","24","21","0","2013","8","30"
"hudson","WI","US","fireball","60.0","Me and a friend were in his yard when we saw 2 strange fireballs in the sky just apear out of nowhere. They seemed to be hovering for a","44.9747222","-92.7566667","2012","9","22","19","0","2012","9","24"
"hudson","WI","US","formation","120.0","20 very bright lights in distinct groupings traveling across the sky.","44.9747222","-92.7566667","2012","8","17","21","0","2012","8","19"
"hudson","WI","US","light","180.0","My wife and I saw a light very high in the sky that was not a plane.  ((NUFORC Note:  Daylight sighting of ISS??  PD))","44.9747222","-92.7566667","2008","8","4","19","0","2008","8","12"
"hudson","WI","US","light","60.0","Bright red light flying slowly over road","44.9747222","-92.7566667","2014","3","29","22","30","2014","4","4"
"hudson","WI","US","other","1200.0","Lights playing in the clear sky.","44.9747222","-92.7566667","2012","3","14","4","35","2012","3","16"
"hudson","WI","US","unknown","300.0","The light made absolutely no noise whatsoever it was so quiet it was scary.","44.9747222","-92.7566667","1997","2","15","22","30","2001","2","24"
"irma","WI","US","other","10800.0","On way to gleason (Trout capital of the world) on Hwy J&#44 spotted 2 or more lights in the southern sky.","45.3513889","-89.6663889","1999","11","8","23","0","1999","11","17"
"irma","WI","US","oval","2530.0","4:45am while going to work had the camera with me noticed a very bright and pulsateing object headed strait for me this all happened in","45.3513889","-89.6663889","1987","6","30","4","45","1999","5","24"
"jackson","WI","US","fireball","600.0","Two Unidentified Objects observed over Washington County (Wisconsin)","43.3238889","-88.1666667","2012","10","20","20","30","2012","10","30"
"jackson","WI","US","formation","600.0","String of 15 orange balls observed in Jackson&#44 WI in the evening of Aug. 24&#44 2013","43.3238889","-88.1666667","2013","8","24","20","30","2013","8","30"
"jackson","WI","US","formation","60.0","3 reddish orange objects spotted in formation.","43.3238889","-88.1666667","1987","10","26","23","0","2013","11","11"
"jackson","WI","US","light","1200.0","Multiple bodies of light flashing and floating over the Washington County area. They were NOT stars","43.3238889","-88.1666667","2013","9","22","21","0","2013","9","30"
"jackson","WI","US","light","10.0","Very fast and bright light crosses sky in less then 10 seconds.","43.3238889","-88.1666667","2009","12","31","23","15","2010","2","14"
"jackson","WI","US","light","300.0","Strange bright yellow lights moving across the sky.","43.3238889","-88.1666667","2012","10","20","19","0","2012","10","30"
"jackson","WI","US","triangle","240.0","Large bright blue triangular shaped moving in figure 8 pattern&#44 dipping up and down in the sky","43.3238889","-88.1666667","2012","9","1","22","0","2012","9","24"
"jacksonport","WI","US","disk","300.0","One large round disc. bright golden gleaming GORGEOUS OBJECT about 50 to 100 ft in diameter. It moved so rapidly. completely silent and","44.9786111","-87.1855556","1984","6","15","3","0","2003","9","17"
"janesville","WI","US","cigar","3600.0","Noticed Odd Shape Stationary Bright Light In Sky.","42.6827778","-89.0186111","2013","10","2","18","0","2013","10","3"
"janesville","WI","US","cigar","240.0","Bright white UFO&#44 in the shape of a cigar or disc&#44 observed over Janesville&#44 WI at approx. 11:34-11:38 on June 25th&#44 2012.","42.6827778","-89.0186111","2012","6","25","11","38","2012","7","4"
"janesville","WI","US","circle","30.0","Orange glow with kinda yellowish tint on bottom.","42.6827778","-89.0186111","2013","8","24","21","0","2013","8","30"
"janesville","WI","US","flash","900.0","On our deck on the outskirts of Janesville&#44 we observed one flashing object.  ((NUFORC Note:  Sirius??  PD))","42.6827778","-89.0186111","2011","2","2","18","20","2011","2","8"
"janesville","WI","US","flash","5.0","At 01:45 am. I was at work and we were outside taking a break when I saw a giant flash of light in the sky it was 50 times bigger then","42.6827778","-89.0186111","1999","8","16","1","45","2002","9","13"
"janesville","WI","US","light","2700.0","close encounters several events 20 yrs apart","42.6827778","-89.0186111","1990","3","15","22","30","2010","5","12"
"janesville","WI","US","light","180.0","8 UFO&#39s with red lights sighted over southern Wisconsin traveling together","42.6827778","-89.0186111","2013","9","22","0","2","2013","9","30"
"janesville","WI","US","light","1500.0","we saw about 4 strange lights about 200-300 feet above the ground near a section of woods in our city we see this all the time. i can g","42.6827778","-89.0186111","1998","8","15","1","30","2002","9","13"
"janesville","WI","US","other","15.0","Looked like a green falling star. Hovered I saw it brightly through my blinds. I ran out outsude. we saw it slowly falling. It was a gr","42.6827778","-89.0186111","2012","4","11","8","40","2012","5","13"
"janesville","WI","US","other","300.0","Mostly sunny afternoon. I was hanging upside down on playground equipment at a parochial school. I saw twinkling objects in the Northwe","42.6827778","-89.0186111","1974","6","15","12","20","2001","8","5"
"janesville","WI","US","rectangle","1200.0","2-3 football fields in length in the sky lights all over it. in the middle of Janesville.","42.6827778","-89.0186111","1982","9","15","22","0","2001","8","5"
"janesville","WI","US","sphere","120.0","Orange sphere in Janesville&#44 WI moving North&#44 then NNE.","42.6827778","-89.0186111","2011","8","17","21","0","2011","8","21"
"janesville","WI","US","triangle","480.0","Waiting at a bus stop&#44 a lot of strange stuff happened only a minute before witnessing an object I will NEVER forget&#33","42.6827778","-89.0186111","2011","5","15","9","0","2011","12","12"
"janesville","WI","US","unknown","1800.0","Possible viewing of star-field cloaking in use.","42.6827778","-89.0186111","2011","7","19","1","10","2014","4","4"
"janesville","WI","US","unknown","60.0","Extremely fast star like object vertically descending night sky turns red.","42.6827778","-89.0186111","2012","6","10","3","15","2012","6","14"
"jefferson","WI","US","light","300.0","Three orange glowing objects flying over Jefferson&#44 Wisconsin","43.0055556","-88.8072222","2013","8","24","20","45","2013","8","30"
"jefferson","WI","US","light","60.0","Glowing Object Streaking Across the Sky","43.0055556","-88.8072222","2013","11","11","22","0","2013","11","20"
"juneau","WI","US","other","20.0","a series of lights moving like a snake","43.4055556","-88.705","1974","11","16","17","1","2011","12","12"
"juneau","WI","US","unknown","10.0","((HOAX??))  Two round objectsand they flashed. They WERE CHASED by MILITARY PLANES&#33&#33&#33","43.4055556","-88.705","2007","2","22","20","0","2007","3","8"
"kaukauna","WI","US","triangle","10.0","A silent&#44 triangular shaped object with a faint reddish light in each of its 3 corners flew directly over me.","44.2780556","-88.2719444","1999","7","6","22","50","1999","7","14"
"kenosha","WI","US","changing","22.0","bright flash&#44 occurs every other night for about 2 weeks&#44 still happening","42.5847222","-87.8211111","2000","3","5","23","33","2000","3","7"
"kenosha","WI","US","circle","30.0","Glowing large circler object.","42.5847222","-87.8211111","2013","7","15","20","40","2013","7","22"
"kenosha","WI","US","cylinder","180.0","Object metallic looking&#44 hovering and then floated up and then sped off at a high rate of speed.","42.5847222","-87.8211111","2005","5","10","14","15","2005","10","11"
"kenosha","WI","US","disk","120.0","Reported three strange objects&#44 multi light in sky Dec 7th 2005.  Lately seems to be alot of strange objects in sky.  Coming home from","42.5847222","-87.8211111","2006","3","25","22","0","2006","5","15"
"kenosha","WI","US","disk","900.0","Silver disk.","42.5847222","-87.8211111","1973","8","10","14","50","2013","5","15"
"kenosha","WI","US","fireball","3.0","Fireball descends and Pops over Kenosha","42.5847222","-87.8211111","2011","12","31","19","25","2012","1","12"
"kenosha","WI","US","flash","1.0","Sudden Flash of Light","42.5847222","-87.8211111","2012","1","12","22","0","2012","1","24"
"kenosha","WI","US","light","18000.0","Stars that move erradically and make trails like meteors.","42.5847222","-87.8211111","2000","10","20","21","0","2000","12","2"
"kenosha","WI","US","light","300.0","We saw 2 lights over some tree tops in our back yard.","42.5847222","-87.8211111","2001","2","17","20","30","2001","8","5"
"kenosha","WI","US","light","240.0","Two red light/balls buzz Waukegan to Kenosha and disappear to the east over Lake Michigan.","42.5847222","-87.8211111","2011","7","31","23","0","2011","8","7"
"kenosha","WI","US","light","20.0","Bright object seen moving across the sky shortly before sunset.","42.5847222","-87.8211111","2000","10","16","18","10","2000","12","2"
"kenosha","WI","US","light","120.0","An eerie glowing aircraft with no sound over Kenosha Wisconsin","42.5847222","-87.8211111","2008","6","12","11","50","2008","7","5"
"kenosha","WI","US","light","720.0","Lights coalesced from the north&#44 flashed red yellow and blue&#44 flew in large circles&#44 and dissapeared again to the north.","42.5847222","-87.8211111","2002","5","25","23","15","2002","7","1"
"kenosha","WI","US","light","10.0","Looking into the sky and seen a white light that flashed three times but moving very very fast and disapeared. no sound heard","42.5847222","-87.8211111","2012","11","3","20","0","2012","11","4"
"kenosha","WI","US","light","600.0","two glowing white lights moving back and forth in sky","42.5847222","-87.8211111","2013","10","26","19","0","2013","11","11"
"kenosha","WI","US","other","5.0","V-Shaped object&#44 no lights&#44 flew in straight line at extreme speed","42.5847222","-87.8211111","2010","9","3","19","55","2010","11","21"
"kenosha","WI","US","other","40.0","Stingray Shaped Object in broad Day light","42.5847222","-87.8211111","2009","8","3","17","0","2009","8","27"
"kenosha","WI","US","other","2.5","It was a warm July evening.  I was down by Southport Beach&#44 on the shorelines of Lake Michigan.  It&#39s a city beach in Kenosha&#44 so i was","42.5847222","-87.8211111","1996","7","11","0","40","2002","1","29"
"kenosha","WI","US","other","120.0","Moving lights high in the sky","42.5847222","-87.8211111","1973","7","22","1","0","2013","5","15"
"kenosha","WI","US","other","600.0","Three large white lights on the underside of an mini van sized ufo at approximately 150 feet away for about ten minutes.","42.5847222","-87.8211111","1989","2","12","19","0","2006","5","15"
"kenosha","WI","US","other","3600.0","Curved slightly backwards string of lights 2-3 times size plane? no sound&#44 hovers/ flies slow&#44silent 3 sightings&#44 3 objects","42.5847222","-87.8211111","2005","12","7","18","30","2005","12","16"
"kenosha","WI","US","sphere","15.0","Five circle-shaped&#44 green objects flew across the sky&#44 making my car lights flicker.","42.5847222","-87.8211111","2012","1","24","23","30","2012","2","3"
"kenosha","WI","US","triangle","420.0","There were three blue hazy dots in a form of a triangle.","42.5847222","-87.8211111","2012","1","29","22","8","2012","2","3"
"kenosha","WI","US","triangle","600.0","triangular object&#44white lights in pyramid rows.very high in sky&#44half the size of the united states.watched object for 10 minutes.","42.5847222","-87.8211111","1976","8","15","21","0","2009","6","9"
"kenosha","WI","US","unknown","5.0","they did not burn up as normal and were a much more greenish color of light then a meteor","42.5847222","-87.8211111","2007","10","24","5","30","2007","11","28"
"kenosha","WI","US","unknown","6300.0","Flaming mass or UFO?  I think I know the difference&#44 regardless there was something in the sky.","42.5847222","-87.8211111","2012","7","21","12","40","2012","8","5"
"keshena","WI","US","circle","300.0","Bright object came from space.","44.8838889","-88.6336111","2007","8","12","22","30","2007","10","8"
"kewaskum","WI","US","formation","300.0","I saw 5 orange-red lights traveling in a line from S to N at about the speed of an airplane&#44 though completely silent.","43.5208333","-88.2288889","2013","12","24","20","30","2014","1","10"
"kewaskum","WI","US","light","300.0","Seemingly bright star speeds away into night sky.","43.5208333","-88.2288889","2008","8","19","0","0","2009","12","12"
"kewaunee","WI","US","disk","180.0","Very calm night&#44 saw an orange light from underneath&#44 and on the sides of it. . It made no sound.","44.4583333","-87.5030556","2000","7","3","1","0","2004","3","2"
"kewaunee","WI","US","formation","600.0","Perfectly spaced string of bright lights mid sky over the bay.","44.4583333","-87.5030556","2013","12","17","20","0","2013","12","23"
"kewaunee","WI","US","other","1200.0","Small&#44 silent&#44 brightly lit&#44 extremely manueverable&#44 very low-flying craft 250&#39 behind my rural home","44.4583333","-87.5030556","2013","5","28","22","0","2013","7","3"
"kiel","WI","US","flash","1800.0","Pairs of orange flashing lights in the western Wisconsin sky.","43.9125","-88.0355556","2001","5","9","21","0","2001","8","5"
"kiel","WI","US","light","10.0","A very fast moving satellite look alike.","43.9125","-88.0355556","2006","7","23","22","30","2006","10","30"
"kimball","WI","US","diamond","540.0","Diamond craft lit up night.","46.4819444","-90.3058333","2011","9","24","0","0","2011","12","12"
"kimberly","WI","US","triangle","1200.0","Black triangle sighted in 1975&#44 Kimberly&#44 Wisconsin.","44.2722222","-88.3388889","1975","6","30","3","0","2014","4","11"
"kingston","WI","US","light","120.0","It didn&#39t move like a shooting star or plane and I wasn&#39t alone when I saw it on two separate occasions.","43.6955556","-89.1275","2003","6","22","23","0","2003","7","16"
"la crosse","WI","US","cigar","1200.0","this will be related to another report.... but we saw this cigar shaped object going slow and i thought it was going to stall..... it w","43.8013889","-91.2394444","2004","7","25","17","0","2004","7","25"
"la crosse","WI","US","cigar","1800.0","We saw a white lighted&#44 horizontally oriented object moving very slowly.","43.8013889","-91.2394444","2011","1","20","7","0","2011","1","31"
"la crosse","WI","US","circle","600.0","8 bright orange orbs flying horizontally southbound across east sky in seen from La Crosse&#44 Wisconsin 1/1 12","43.8013889","-91.2394444","2012","1","1","0","10","2012","1","12"
"la crosse","WI","US","cross","60.0","String of lights like string of geese moving very fast from Northwest to southeast.","43.8013889","-91.2394444","2009","11","14","23","40","2009","12","12"
"la crosse","WI","US","diamond","300.0","Saw two triangle shapes flying and doing odd things then got close and dissapered.","43.8013889","-91.2394444","2012","9","9","4","30","2012","9","24"
